,Anfu_Zhou,Hongman_Wang,Xiangling_Fu,Yang_Liu_0024,Pengfei_Wang_0009,Si-Ya_Xu,Wenjing_Li_0001,Chen_Liu_0011,Xiaomin_Zhu_0002,Yawen_Wang,Pei_Zhang_0003,Jianfeng_Guan,Qi_Qi_0001,Qiwei_Shen,Chuan_Shi,Yongping_Xiong,Haihong_E,Fanqin_Zhou,Shuzhuang_Zhang,Hongliang_Liang,Linmei_Hu,Yanhua_Yu,Yan_Shi_0002,Haifeng_Sun,Yuhong_Li,Dong_Zhao_0001,Tiemeng_Li,Feng_Qi_0004,Rongfeng_Li,Jincui_Yang,Ao_Xiong,Li_Wang_0039,Bin_Wu_0001,Zhili_Wang,Ding_Xiao,Yingxia_Shao,Rongheng_Lin,Kun_Niu,Xirong_Que,Dahai_Jin,Guangwei_Zhang,Yuan_Dong,Shangguang_Wang,Xiangang_Qin,Xin_Li_0041,Bo_Hu_0003,Wenhua_Shao,Junping_Du,Meilian_Lu,Wenbin_Yao,Zhaowen_Lin,Liutong_Xu,Jinglin_Li,Shao-Yong_Guo,Yidong_Cui,Yanlei_Shang,Xuejing_Kang,Sujie_Shao,Anlong_Ming,Bai_Wang_0001,Hui_Gao_0001,Fangchun_Yang,Dongliang_Xie,Xiangwu_Meng,Jingling_Zhao,Pengrui_Duan,Wendong_Wang,Shao-Zhang_Niu,Yan_Sun_0004,Yuyu_Yuan,Wenan_Zhou,Xiang_Cheng_0003,Songwei_Pei,Xiaoyuan_Fu,Jianxin_Liao,Tong_Xu_0002,Fang_Zhao_0003,Chong_Gao,Hai_Huang_0001,Xiaofeng_Du,Kun_Xie_0003,Yunzhan_Gong,Yang_Zhang_0015,Changqiao_Xu,Qiang_Fu_0004,Wenming_Guo,Haoyu_Wang_0001,Hongwei_Jia,Meina_Song,Lei_Feng_0001,Yuchao_Zhang,Zhengqiu_Yang,Xiangyang_Gong,Hua_Zou,Danfeng_Yan,Xiuqin_Lin,Quan_Yuan_0004,MeiYu_Liang,Jingyu_Wang_0001,Xingquan_Zuo,Lanlan_Rui,Lejian_Zhang,Zhongbao_Zhang,Xiaoru_Wang,Zhonghong_Ou,Wen-Jun_Hou,Lirong_Qiu,Qibo_Sun,Hongbo_Wang_0001,Ying_Wang_0002,Mengshi_Qi,Xuesong_Qiu_0001,Hong_Luo_0001,Xianlin_Zhang,Huiyuan_Fu,Feifei_Kou,Budan_Wu,Jinpeng_Chen,Jiapeng_Xiu,Kai_Shuang,Yonghao_Gu,Xiaolong_Zheng_0002,Shujie_Yang,Xiao-hong_Huang,Zhipeng_Gao,Yuanyuan_Zuo
Haihong_E,0.98979294,0.9878491,0.9962536,0.96436775,0.99234253,0.9832612,0.9870229,0.99080664,0.99011385,0.9960611,0.9873868,0.98624426,0.9865161,0.96013796,0.9538953,0.98777986,1.0,0.98306924,0.9892248,0.0,0.9896829,0.9854244,0.9808029,0.98685324,0.96355224,0.98300976,0.97316456,0.97187483,0.93994474,0.9910737,0.9878642,0.9894125,0.9954582,0.9952255,0.99486935,0.9975235,0.9951783,0.99606603,0.9863422,0.9901788,0.93266183,0.98153085,0.994249,0.9830817,0.9790747,0.9815614,0.9869821,0.9954308,0.9886998,0.0,0.98482573,0.0,0.92614317,0.9894159,0.96287477,0.9921923,0.98964864,0.9767562,0.9911239,0.9952927,0.98239267,0.9482394,0.9929123,0.9377583,0.9922706,0.9863363,0.99524033,0.97034335,0.9956071,0.88504076,0.9897882,0.9945982,0.9769364,0.9847223,0.99423903,0.9918643,0.9915115,0.9551646,0.98969233,0.9797118,0.9753026,0.989336,0.9892341,0.9869852,0.97170365,0.9941548,0.9793516,0.9515774,0.99889666,0.98241395,0.0,0.99212265,0.9888903,0.0,0.7693277,0.991546,0.98845226,0.9899382,0.99314165,0.9917381,0.9921609,0.9743433,0.99096495,0.9774878,0.9925114,0.9914044,0.9873778,0.9947158,0.98871934,0.98692894,0.98755336,0.9910363,0.99468106,0.85282576,0.989151,0.9883708,0.98952866,0.9537101,0.9914353,0.9093791,0.9859836,0.98781407,0.99131596,0.9624691,0.99516696,0.9768576
Fanqin_Zhou,0.989714,0.98295105,0.9794375,0.9865127,0.9616539,0.9961275,0.9987464,0.9852107,0.99234354,0.9826349,0.9895801,0.9927573,0.96122867,0.9563086,0.93285453,0.9899992,0.98306924,1.0,0.98742867,0.0,0.9663184,0.968722,0.9908751,0.98212564,0.9641892,0.964002,0.96304476,0.95935965,0.9321962,0.9824238,0.9961928,0.9949101,0.9825629,0.98903847,0.975909,0.98336184,0.98782563,0.9791846,0.99301183,0.9756057,0.9234033,0.9712023,0.9906033,0.9600233,0.9918099,0.9961515,0.9792555,0.9833821,0.98735625,0.0,0.98508066,0.0,0.91591287,0.99608606,0.9510863,0.99302375,0.9779672,0.99203014,0.97545356,0.98369914,0.9931757,0.9436418,0.99286616,0.9235496,0.98679554,0.98861456,0.991238,0.9686798,0.9862162,0.89282924,0.9935155,0.9817645,0.9725348,0.98552287,0.99198925,0.9872978,0.98844373,0.9470458,0.99264425,0.9661102,0.9894727,0.9724783,0.9800151,0.9943274,0.9479729,0.98334825,0.96594167,0.9544686,0.98759353,0.9995624,0.0,0.98622245,0.9938973,0.0,0.75628304,0.9768064,0.9902054,0.96948504,0.99192846,0.9830167,0.9948063,0.98202074,0.9857221,0.96618557,0.99004525,0.97354245,0.9679117,0.98582,0.990845,0.9975859,0.96709085,0.9971617,0.98876274,0.8410401,0.975881,0.9707146,0.9807813,0.9468564,0.98593986,0.88733053,0.98367643,0.991351,0.99259007,0.9548252,0.9912274,0.96058863
Shuzhuang_Zhang,0.99289227,0.9828615,0.9884616,0.9769584,0.9786924,0.98604155,0.9904888,0.9876917,0.9931695,0.9874525,0.9917511,0.9942666,0.9711499,0.9499155,0.93433684,0.98988104,0.9892248,0.98742867,1.0000001,0.0,0.98233485,0.9741748,0.98750126,0.978922,0.9584619,0.97252196,0.966655,0.9707937,0.9248359,0.9848297,0.9888164,0.9909519,0.99243116,0.9905939,0.9861712,0.9895653,0.99203944,0.98735774,0.9930731,0.982153,0.9260769,0.97668684,0.9942806,0.9776298,0.9818622,0.98692465,0.9796074,0.98810244,0.9894587,0.0,0.9860816,0.0,0.91431856,0.9912504,0.95787877,0.992481,0.97962046,0.9813727,0.98011583,0.992944,0.9839835,0.9331785,0.9932859,0.92822015,0.99227345,0.9907895,0.99389404,0.9667126,0.9918832,0.8745658,0.992033,0.9892542,0.9701252,0.9838099,0.9946044,0.9868666,0.98652095,0.9489437,0.9889902,0.97407836,0.9851272,0.97988033,0.9891076,0.9937755,0.9570955,0.9898139,0.98005104,0.94894135,0.9925581,0.98737144,0.0,0.98832065,0.99358594,0.0,0.7776457,0.98744726,0.99053586,0.98417854,0.99369454,0.98620105,0.99322736,0.9767741,0.98826027,0.9680193,0.99375,0.98168033,0.9823243,0.9915124,0.9929571,0.9891913,0.97843736,0.9928435,0.9922587,0.8349446,0.98499215,0.9846175,0.98473895,0.94831985,0.98723495,0.90481055,0.9821595,0.9929913,0.9914627,0.9542366,0.9927575,0.9652093
Hongliang_Liang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linmei_Hu,0.9794879,0.97258687,0.9892646,0.95184207,0.9897894,0.9672701,0.97227263,0.97695166,0.97993743,0.98641634,0.9750924,0.97734725,0.9839963,0.9431084,0.94442356,0.9761375,0.9896829,0.9663184,0.98233485,0.0,1.0,0.9737446,0.9674499,0.9720279,0.945298,0.9745868,0.9655123,0.9595976,0.92291355,0.9820192,0.97275734,0.9782891,0.99333894,0.98386693,0.9904886,0.99042773,0.984251,0.9855578,0.9767207,0.979868,0.9193402,0.9698237,0.98463595,0.97977185,0.9639725,0.9667323,0.9746897,0.9869226,0.98351824,0.0,0.9754943,0.0,0.90862656,0.9738518,0.9539517,0.97830665,0.980205,0.9571557,0.9819197,0.9917948,0.9682547,0.92924535,0.9802699,0.9178946,0.98179317,0.9754561,0.98380387,0.9577198,0.9861345,0.85954773,0.9825268,0.98893636,0.9589898,0.9716531,0.98467636,0.98047185,0.9768382,0.9337652,0.9775741,0.97827,0.9601897,0.97972244,0.9861126,0.9768853,0.9688157,0.9831576,0.975475,0.9322649,0.9892435,0.9672351,0.0,0.9775901,0.9782161,0.0,0.7819601,0.9881263,0.97510576,0.99125123,0.9831978,0.97748303,0.97863436,0.96293664,0.9851539,0.96722937,0.9815767,0.98601425,0.990047,0.98548937,0.9777613,0.97111976,0.9873524,0.97708726,0.9836553,0.82784224,0.9811399,0.9908805,0.97971576,0.9325932,0.97578764,0.9192909,0.9759984,0.97610164,0.9797166,0.9414418,0.9837619,0.96521324
Yanhua_Yu,0.97316885,0.9786396,0.98148954,0.95256805,0.9777492,0.96987563,0.9714476,0.97904855,0.9793477,0.98361254,0.9744116,0.9687475,0.9681525,0.9580234,0.9353349,0.969669,0.9854244,0.968722,0.9741748,0.0,0.9737446,1.0,0.9620902,0.9729822,0.9432584,0.9792938,0.96212864,0.95328957,0.9438098,0.98306286,0.97530913,0.9763982,0.98121536,0.98318124,0.98240435,0.9855121,0.98253584,0.98464334,0.9678372,0.9785671,0.9281677,0.96701205,0.97680575,0.9580843,0.96522486,0.971321,0.975806,0.98901165,0.97307706,0.0,0.96815884,0.0,0.9351013,0.9729174,0.966572,0.97967386,0.9889151,0.96348286,0.985842,0.979951,0.97407186,0.93963474,0.9761282,0.9414896,0.9783021,0.96904665,0.9822036,0.96927685,0.9797963,0.8827609,0.9730836,0.98564434,0.9700644,0.9672681,0.98070157,0.9850146,0.98057526,0.95516104,0.9821362,0.9652126,0.95711607,0.9818113,0.9719138,0.97081155,0.968426,0.9844765,0.95621127,0.9498793,0.9833443,0.9669391,0.0,0.9813761,0.9726875,0.0,0.7284987,0.9825525,0.97259647,0.973566,0.9790411,0.98339266,0.97760725,0.95268923,0.97800505,0.97495294,0.9737922,0.97531223,0.9745051,0.97902155,0.9729229,0.9757949,0.972538,0.9766083,0.97914994,0.8422634,0.9766562,0.97312915,0.9737757,0.93986297,0.97957075,0.87282825,0.9752946,0.9705551,0.98153186,0.966874,0.98273396,0.97546744
Yan_Shi_0002,0.99041295,0.98016185,0.9815885,0.9831867,0.9627168,0.9876203,0.9927093,0.9802489,0.98914623,0.9805362,0.98815805,0.992524,0.9625609,0.94196415,0.93227243,0.98888135,0.9808029,0.9908751,0.98750126,0.0,0.9674499,0.9620902,1.0,0.9773428,0.9673137,0.9618679,0.9535241,0.9673042,0.92407227,0.97583675,0.98803604,0.99095213,0.98073053,0.9840869,0.9772199,0.97973907,0.9836807,0.9769897,0.9919102,0.9742584,0.92233694,0.9720212,0.9894095,0.96843743,0.9880849,0.99210656,0.9764303,0.9796499,0.98300517,0.0,0.98353624,0.0,0.9086057,0.9909508,0.94241405,0.99039054,0.9706905,0.9832058,0.9718257,0.9825876,0.9868113,0.9391333,0.9915388,0.9064566,0.98446834,0.99045426,0.98901665,0.9568979,0.9840698,0.8794937,0.98891985,0.97582865,0.9718857,0.9806113,0.98903376,0.9802476,0.9842331,0.9449059,0.9848647,0.9617449,0.98916864,0.97029686,0.9806673,0.99245626,0.9458247,0.981148,0.96781117,0.94674253,0.9858732,0.9907875,0.0,0.9814037,0.9917121,0.0,0.76674205,0.9736872,0.98916185,0.9713739,0.98798376,0.9800587,0.9902219,0.9803871,0.98042643,0.96614414,0.99107176,0.9723791,0.9694,0.9846523,0.98665416,0.9910955,0.96917254,0.9917314,0.9852789,0.8321727,0.9760937,0.9736682,0.97781473,0.9462242,0.9813483,0.88720995,0.9747838,0.9908215,0.9859814,0.94087803,0.9852264,0.9531729
Haifeng_Sun,0.9858462,0.98238647,0.98318315,0.9658998,0.97231764,0.9804102,0.9842697,0.9866314,0.98476875,0.98842114,0.9810822,0.9790408,0.9699154,0.95523643,0.94162905,0.9811437,0.98685324,0.98212564,0.978922,0.0,0.9720279,0.9729822,0.9773428,1.0000001,0.95663726,0.97832245,0.9738178,0.9611938,0.9337045,0.9827155,0.9823569,0.98279536,0.9834732,0.98858327,0.98104584,0.98707134,0.9876758,0.98333883,0.9821063,0.9815153,0.93212104,0.9758388,0.98513854,0.9681273,0.9796388,0.97900796,0.9819213,0.9875696,0.97959846,0.0,0.9830066,0.0,0.9339986,0.984872,0.9495666,0.9850614,0.98375136,0.9769267,0.9863605,0.983472,0.98003453,0.9601197,0.9891311,0.92052555,0.9843576,0.9827516,0.98779273,0.9711499,0.98758006,0.9065658,0.9831003,0.9802666,0.9723743,0.982093,0.98844504,0.98542976,0.98792577,0.954456,0.98478204,0.97351205,0.97541064,0.9795989,0.98315835,0.98113394,0.9734147,0.9847754,0.96474254,0.9515969,0.98868865,0.9808406,0.0,0.986171,0.98488283,0.0,0.73549795,0.97893596,0.98328376,0.9758798,0.9888406,0.9802658,0.9859486,0.9757098,0.9803524,0.9694462,0.98604774,0.98665386,0.9747257,0.98206645,0.9826099,0.9842672,0.9776406,0.98622364,0.98755354,0.8547517,0.982103,0.973722,0.98392874,0.9490421,0.9844802,0.9065907,0.9797418,0.9840562,0.98508334,0.9518343,0.9877584,0.969016
Yuhong_Li,0.95983005,0.973274,0.9596273,0.94372374,0.9445529,0.96279895,0.9675329,0.9650529,0.96364,0.96200913,0.96401817,0.9622249,0.95312417,0.9291332,0.93634063,0.96405715,0.96355224,0.9641892,0.9584619,0.0,0.945298,0.9432584,0.9673137,0.95663726,1.0,0.9438671,0.9304071,0.94184256,0.9070197,0.9581571,0.96879256,0.96390295,0.95982456,0.96253335,0.9572722,0.9612069,0.968795,0.95668477,0.9668237,0.9563906,0.89968145,0.9375772,0.9650519,0.94662154,0.96124387,0.9639758,0.9497832,0.9616792,0.9528675,0.0,0.9650798,0.0,0.8945781,0.9694278,0.91470075,0.9627716,0.94787294,0.9542548,0.9501898,0.9615612,0.9544826,0.92578346,0.9686423,0.9085798,0.964954,0.9605992,0.9673866,0.9311609,0.9625132,0.8611417,0.96254164,0.9541641,0.94383866,0.95809066,0.96361357,0.95750105,0.9617319,0.91711617,0.9541127,0.94752693,0.9655468,0.9509759,0.9632386,0.96147704,0.9321332,0.9624187,0.94596964,0.94016826,0.9664924,0.96327364,0.0,0.966312,0.968251,0.0,0.7524833,0.94991696,0.96517205,0.94788,0.9630415,0.9657476,0.967062,0.95480746,0.958045,0.9461818,0.96461475,0.9565978,0.9478849,0.9606726,0.95875967,0.9642845,0.9458415,0.96789086,0.9614245,0.81005025,0.9529331,0.9490688,0.96713066,0.9186029,0.96677196,0.8652569,0.95255995,0.96101105,0.96260536,0.93720853,0.96503407,0.9392761
Dong_Zhao_0001,0.97888553,0.97814214,0.9814359,0.945176,0.9772469,0.9634634,0.96892285,0.9786282,0.9739644,0.9863812,0.97250366,0.9661255,0.97073215,0.94580925,0.9420608,0.9689698,0.98300976,0.964002,0.97252196,0.0,0.9745868,0.9792938,0.9618679,0.97832245,0.9438671,1.0000001,0.97078604,0.95904076,0.92935836,0.9791522,0.96927243,0.9710302,0.98020196,0.9839382,0.98461294,0.9825978,0.981045,0.98124653,0.9684396,0.9793534,0.91909367,0.96399605,0.9762622,0.96826607,0.960281,0.9627857,0.97764957,0.98589945,0.9670389,0.0,0.9715116,0.0,0.9228963,0.9694224,0.948436,0.97527754,0.985849,0.9561262,0.99228823,0.978057,0.9671134,0.9575728,0.9764175,0.92733085,0.9770335,0.97273916,0.9808207,0.96500444,0.9830613,0.90509784,0.96951234,0.97843647,0.9678705,0.96518546,0.9793415,0.9791436,0.9793203,0.9547218,0.9773874,0.969494,0.95498496,0.9804059,0.9751195,0.9693357,0.9835999,0.98143995,0.96289384,0.93425554,0.98181653,0.96275836,0.0,0.9793402,0.9719615,0.0,0.74125445,0.9768722,0.973195,0.9762809,0.9782915,0.97942257,0.9731014,0.9578697,0.97009015,0.9745122,0.97737503,0.9832684,0.9754915,0.97736555,0.97067624,0.9684845,0.98146594,0.97271866,0.97991467,0.85968083,0.9882717,0.9698563,0.9764563,0.9489759,0.9788554,0.88427764,0.9662497,0.97508067,0.9750008,0.95875764,0.97874755,0.969488
Tiemeng_Li,0.9729636,0.96152675,0.9683484,0.9485159,0.9631665,0.9611492,0.96533394,0.9745468,0.9690709,0.97456384,0.959542,0.96702605,0.96242106,0.9557202,0.93256736,0.9595157,0.97316456,0.96304476,0.966655,0.0,0.9655123,0.96212864,0.9535241,0.9738178,0.9304071,0.97078604,1.0,0.94278806,0.9244622,0.9663476,0.9645139,0.968213,0.97025394,0.9723627,0.96579534,0.9738472,0.9737499,0.96649814,0.96735597,0.9635851,0.9055685,0.95801806,0.9713266,0.9569187,0.9606483,0.9604993,0.96822846,0.9742381,0.96663594,0.0,0.9681628,0.0,0.898865,0.9634565,0.9388754,0.9699287,0.9711052,0.9556137,0.97908723,0.96950364,0.96359205,0.9487917,0.9704485,0.9263295,0.97100437,0.96042085,0.972704,0.9622707,0.9745321,0.89115536,0.9733095,0.96556133,0.94662,0.9588971,0.9737157,0.9696844,0.9719106,0.94875026,0.9746788,0.9643761,0.94762903,0.9612813,0.9691788,0.9706086,0.9738399,0.9664433,0.9628026,0.9222496,0.97375065,0.96263194,0.0,0.9724854,0.96897805,0.0,0.7376041,0.9716468,0.96315557,0.96818113,0.9746029,0.9595767,0.96757,0.96275556,0.96906376,0.95374537,0.97076887,0.9797822,0.9639534,0.9683238,0.9728546,0.9671137,0.97319376,0.9672196,0.9731191,0.827692,0.9713739,0.9613516,0.96954393,0.9234118,0.9718213,0.9043077,0.96730924,0.96449333,0.97061586,0.9454316,0.9728371,0.9554189
Feng_Qi_0004,0.97459626,0.9682682,0.9698326,0.9496628,0.9627,0.9551537,0.96520895,0.9670572,0.9630655,0.97225857,0.9725151,0.9625452,0.9552595,0.91657436,0.9174444,0.97116095,0.97187483,0.95935965,0.9707937,0.0,0.9595976,0.95328957,0.9673042,0.9611938,0.94184256,0.95904076,0.94278806,1.0,0.89562714,0.9639503,0.9607136,0.9628786,0.96868956,0.96811986,0.9725443,0.96968436,0.9689794,0.97208047,0.96804905,0.9666647,0.9024173,0.9644609,0.9712584,0.9646804,0.9533316,0.95912874,0.9711742,0.9657252,0.95499945,0.0,0.96657664,0.0,0.89974856,0.967637,0.9343178,0.96666116,0.9605162,0.95541525,0.9671538,0.96955216,0.95983744,0.9381297,0.9732596,0.91153485,0.9682112,0.97533023,0.9743669,0.9465654,0.9735118,0.86634433,0.9623093,0.96545494,0.95658016,0.95974356,0.9704472,0.96198905,0.9724584,0.95005894,0.9606289,0.9451673,0.9659378,0.96397126,0.9664283,0.9636945,0.9461233,0.97326195,0.9618049,0.92210233,0.97218513,0.95773023,0.0,0.96772265,0.96903694,0.0,0.76115626,0.95872235,0.97413325,0.96207595,0.96955365,0.9740194,0.96791434,0.958205,0.96021676,0.95103854,0.9748813,0.9668689,0.9532678,0.9698246,0.9637743,0.9620081,0.96625483,0.9666684,0.97246057,0.8169872,0.97564447,0.9581902,0.9588747,0.9522892,0.96622646,0.88538265,0.9602718,0.9698795,0.9616834,0.9331995,0.96863395,0.95002687
Rongfeng_Li,0.9242585,0.9307791,0.9390335,0.91191137,0.9211127,0.93144464,0.93136317,0.9423499,0.9301683,0.9458332,0.92626077,0.92420816,0.9305306,0.924665,0.91802514,0.9208131,0.93994474,0.9321962,0.9248359,0.0,0.92291355,0.9438098,0.92407227,0.9337045,0.9070197,0.92935836,0.9244622,0.89562714,0.99999994,0.9423363,0.9366282,0.9322511,0.93703365,0.94224787,0.9375064,0.94144094,0.93628895,0.9373117,0.92052495,0.9425346,0.8964673,0.91059685,0.9286892,0.9062629,0.9263992,0.92633295,0.9329446,0.9463666,0.93150663,0.0,0.9244883,0.0,0.88652444,0.92870855,0.91031945,0.9346026,0.94926524,0.9240157,0.94452596,0.9322504,0.9365854,0.9128625,0.9338825,0.89937305,0.9378009,0.9221468,0.93427753,0.93381727,0.932819,0.86657196,0.9287369,0.9355239,0.9347607,0.92559576,0.93392694,0.9372033,0.9430239,0.91182023,0.94655013,0.92354786,0.9146161,0.94361055,0.9197408,0.9240132,0.91447586,0.94146955,0.8978952,0.9065579,0.93876255,0.9311655,0.0,0.9441249,0.9239632,0.0,0.6486054,0.94186026,0.9278848,0.9322183,0.93275654,0.93096685,0.9330727,0.91271025,0.9299793,0.9471739,0.9271778,0.93310165,0.9258476,0.92883646,0.92687297,0.9336883,0.93379205,0.9358415,0.93430334,0.8489901,0.93349445,0.9269061,0.9301714,0.8842713,0.9459199,0.82647014,0.9360453,0.92732084,0.94138443,0.93229026,0.94041014,0.94066644
Jincui_Yang,0.98343223,0.9878403,0.98893154,0.9647783,0.9797773,0.9842375,0.98602784,0.9869729,0.98849106,0.99225295,0.98517966,0.97944874,0.97938573,0.95990455,0.9452974,0.9844433,0.9910737,0.9824238,0.9848297,0.0,0.9820192,0.98306286,0.97583675,0.9827155,0.9581571,0.9791522,0.9663476,0.9639503,0.9423363,0.99999994,0.9872662,0.98592556,0.9903227,0.99240994,0.9875121,0.9917873,0.99174297,0.98961633,0.98218876,0.9916652,0.92628366,0.9722699,0.98751295,0.96995294,0.97678506,0.98038036,0.9828688,0.9930598,0.98607075,0.0,0.98384035,0.0,0.9170723,0.9870676,0.96050125,0.98692185,0.9878714,0.97851586,0.9881618,0.9889482,0.9823204,0.95263374,0.9875453,0.93838346,0.9902878,0.9808852,0.9897283,0.97075707,0.99081117,0.89070284,0.9852871,0.99010235,0.9822855,0.9813764,0.99051195,0.9895329,0.98820865,0.95945626,0.989049,0.9725274,0.9748925,0.9917643,0.98496497,0.98145306,0.97182345,0.9912816,0.9672222,0.95760703,0.9917895,0.9816481,0.0,0.98885065,0.9854049,0.0,0.741279,0.9849987,0.98490614,0.98385966,0.98925966,0.9884082,0.9890027,0.9657273,0.9842981,0.9740462,0.984848,0.9845656,0.9801971,0.98841935,0.9825634,0.9854222,0.9819217,0.9893688,0.9896579,0.8579121,0.98663616,0.98088026,0.9860662,0.9423183,0.9859975,0.8983402,0.9853946,0.9837371,0.9893204,0.96351767,0.9929656,0.9771541
Ao_Xiong,0.98766017,0.9855552,0.9843514,0.9827255,0.968537,0.9956299,0.99669075,0.9877598,0.9939586,0.98666346,0.98960555,0.9920052,0.9683286,0.96025443,0.93984807,0.9893527,0.9878642,0.9961928,0.9888164,0.0,0.97275734,0.97530913,0.98803604,0.9823569,0.96879256,0.96927243,0.9645139,0.9607136,0.9366282,0.9872662,0.9999999,0.9954597,0.98694736,0.99192446,0.98071855,0.98804414,0.99121284,0.9831443,0.99162567,0.9793681,0.9300727,0.972917,0.99166036,0.9654063,0.9884474,0.99388003,0.9792404,0.9876188,0.98737,0.0,0.9855186,0.0,0.92002404,0.9962537,0.9582388,0.9924795,0.97997236,0.9892827,0.9790356,0.9880613,0.9921659,0.94318885,0.9927008,0.9346823,0.98978794,0.98678654,0.9930761,0.9689666,0.9891273,0.8918456,0.99353784,0.98667854,0.9733763,0.984617,0.99258685,0.9898543,0.9874456,0.9492856,0.9926948,0.9664568,0.98833525,0.97773486,0.98428094,0.99282956,0.9531528,0.98676896,0.969732,0.9565593,0.9910433,0.9960378,0.0,0.98914725,0.9934455,0.0,0.7512007,0.9833274,0.9886775,0.97382635,0.9914682,0.9872041,0.9959589,0.98061126,0.9887849,0.97103745,0.99012554,0.9766829,0.9735068,0.9879588,0.9902233,0.9964499,0.97146297,0.9970989,0.9903978,0.842034,0.9765981,0.9755845,0.9855739,0.948393,0.98850507,0.8873929,0.9841424,0.9893286,0.9928334,0.95729053,0.9936085,0.9642618
Li_Wang_0039,0.9917058,0.98357356,0.98810095,0.983876,0.9746745,0.99271166,0.9960407,0.9860269,0.9945215,0.98894525,0.98975337,0.99491817,0.97059053,0.9572929,0.9411713,0.99217796,0.9894125,0.9949101,0.9909519,0.0,0.9782891,0.9763982,0.99095213,0.98279536,0.96390295,0.9710302,0.968213,0.9628786,0.9322511,0.98592556,0.9954597,1.0,0.98977715,0.9912431,0.9846722,0.9893213,0.99105215,0.9863459,0.99391586,0.98167896,0.9283345,0.976779,0.99477816,0.9729552,0.9896347,0.995007,0.9818591,0.99036765,0.9906851,0.0,0.9860596,0.0,0.91462165,0.9952776,0.95677376,0.99466395,0.9821645,0.98729503,0.9810524,0.9908031,0.9941904,0.9389622,0.99386996,0.9219551,0.9899201,0.9896915,0.99547625,0.96662456,0.9918045,0.88624704,0.99542993,0.98871845,0.97455835,0.9870578,0.99482095,0.9914359,0.98813164,0.9476676,0.993546,0.9695829,0.9863148,0.98011935,0.98711115,0.9958637,0.95817536,0.9861153,0.97560817,0.9566189,0.9929178,0.9950914,0.0,0.9872772,0.9951352,0.0,0.767542,0.9838193,0.9916613,0.9785764,0.9936929,0.98659265,0.99573046,0.9781494,0.99106294,0.9718159,0.99309385,0.98141634,0.97882205,0.9918368,0.9917361,0.9973633,0.9761493,0.99645805,0.9923953,0.8375597,0.9800838,0.980593,0.98534805,0.9522245,0.985886,0.89814824,0.98455626,0.9928465,0.9944477,0.9514135,0.99334645,0.9620346
Bin_Wu_0001,0.98981285,0.98386025,0.9953426,0.9670073,0.9879744,0.9833778,0.9872142,0.98914784,0.98995197,0.9934393,0.98853207,0.98869413,0.98354083,0.9518606,0.946573,0.9879868,0.9954582,0.9825629,0.99243116,0.0,0.99333894,0.98121536,0.98073053,0.9834732,0.95982456,0.98020196,0.97025394,0.96868956,0.93703365,0.9903227,0.98694736,0.98977715,1.0,0.9939022,0.99411225,0.9966594,0.99358,0.9928553,0.9888514,0.9873216,0.9290173,0.9739996,0.9936953,0.9806424,0.9800254,0.98131627,0.9830543,0.994748,0.99181783,0.0,0.98640156,0.0,0.91903484,0.9887399,0.9595128,0.98959863,0.9878783,0.9755747,0.9880941,0.99922824,0.9822342,0.9397811,0.99206406,0.93204427,0.99052536,0.988031,0.9942208,0.97009385,0.9942309,0.87537026,0.99162096,0.99583703,0.96985245,0.98504287,0.99420667,0.99056363,0.9878925,0.94584376,0.98957455,0.97914284,0.97771704,0.9864551,0.99068487,0.9887819,0.97040784,0.9920079,0.97931397,0.94739103,0.9964851,0.98286474,0.0,0.9897343,0.99015164,0.0,0.77722514,0.9935846,0.9889257,0.9934701,0.9933022,0.988026,0.99167097,0.9732822,0.99443734,0.97606647,0.99176353,0.9901438,0.99022144,0.993357,0.9891808,0.98567545,0.9900065,0.9909406,0.99311876,0.8440276,0.98866343,0.9937877,0.98756576,0.94455934,0.9889982,0.91232896,0.98724234,0.9887893,0.9916567,0.9538097,0.9940481,0.9756268
