,Anfu_Zhou,Hongman_Wang,Xiangling_Fu,Yang_Liu_0024,Pengfei_Wang_0009,Si-Ya_Xu,Wenjing_Li_0001,Chen_Liu_0011,Xiaomin_Zhu_0002,Yawen_Wang,Pei_Zhang_0003,Jianfeng_Guan,Qi_Qi_0001,Qiwei_Shen,Chuan_Shi,Yongping_Xiong,Haihong_E,Fanqin_Zhou,Shuzhuang_Zhang,Hongliang_Liang,Linmei_Hu,Yanhua_Yu,Yan_Shi_0002,Haifeng_Sun,Yuhong_Li,Dong_Zhao_0001,Tiemeng_Li,Feng_Qi_0004,Rongfeng_Li,Jincui_Yang,Ao_Xiong,Li_Wang_0039,Bin_Wu_0001,Zhili_Wang,Ding_Xiao,Yingxia_Shao,Rongheng_Lin,Kun_Niu,Xirong_Que,Dahai_Jin,Guangwei_Zhang,Yuan_Dong,Shangguang_Wang,Xiangang_Qin,Xin_Li_0041,Bo_Hu_0003,Wenhua_Shao,Junping_Du,Meilian_Lu,Wenbin_Yao,Zhaowen_Lin,Liutong_Xu,Jinglin_Li,Shao-Yong_Guo,Yidong_Cui,Yanlei_Shang,Xuejing_Kang,Sujie_Shao,Anlong_Ming,Bai_Wang_0001,Hui_Gao_0001,Fangchun_Yang,Dongliang_Xie,Xiangwu_Meng,Jingling_Zhao,Pengrui_Duan,Wendong_Wang,Shao-Zhang_Niu,Yan_Sun_0004,Yuyu_Yuan,Wenan_Zhou,Xiang_Cheng_0003,Songwei_Pei,Xiaoyuan_Fu,Jianxin_Liao,Tong_Xu_0002,Fang_Zhao_0003,Chong_Gao,Hai_Huang_0001,Xiaofeng_Du,Kun_Xie_0003,Yunzhan_Gong,Yang_Zhang_0015,Changqiao_Xu,Qiang_Fu_0004,Wenming_Guo,Haoyu_Wang_0001,Hongwei_Jia,Meina_Song,Lei_Feng_0001,Yuchao_Zhang,Zhengqiu_Yang,Xiangyang_Gong,Hua_Zou,Danfeng_Yan,Xiuqin_Lin,Quan_Yuan_0004,MeiYu_Liang,Jingyu_Wang_0001,Xingquan_Zuo,Lanlan_Rui,Lejian_Zhang,Zhongbao_Zhang,Xiaoru_Wang,Zhonghong_Ou,Wen-Jun_Hou,Lirong_Qiu,Qibo_Sun,Hongbo_Wang_0001,Ying_Wang_0002,Mengshi_Qi,Xuesong_Qiu_0001,Hong_Luo_0001,Xianlin_Zhang,Huiyuan_Fu,Feifei_Kou,Budan_Wu,Jinpeng_Chen,Jiapeng_Xiu,Kai_Shuang,Yonghao_Gu,Xiaolong_Zheng_0002,Shujie_Yang,Xiao-hong_Huang,Zhipeng_Gao,Yuanyuan_Zuo
Hua_Zou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danfeng_Yan,0.573037,0.5506257,0.5638993,0.5256157,0.5941157,0.54382634,0.56398237,0.5416884,0.55157197,0.5428407,0.54933774,0.592185,0.5712318,0.45097813,0.48909628,0.5733349,0.5793937,0.55991745,0.59139824,0.0,0.5841102,0.52618647,0.58191407,0.52778435,0.5715107,0.52852243,0.5345108,0.56703174,0.398485,0.5360304,0.54752165,0.5713042,0.5836365,0.5651305,0.55955267,0.56388575,0.559363,0.57619286,0.5796414,0.53491247,0.4651685,0.5246961,0.6007712,0.5968849,0.553444,0.5537619,0.5594579,0.5562663,0.5721985,0.0,0.5651184,0.0,0.4458768,0.5735138,0.5090672,0.55130494,0.53520596,0.5426077,0.5442649,0.58712393,0.5273284,0.4550187,0.5660464,0.4249181,0.5526758,0.55666804,0.577418,0.4839303,0.5802834,0.3915703,0.5777172,0.57923704,0.48890856,0.56953007,0.56781465,0.54034626,0.5612804,0.465654,0.550462,0.5367727,0.5597735,0.526063,0.5835028,0.5775169,0.5459014,0.5444137,0.5813388,0.49444664,0.5759512,0.56229234,0.0,0.5429308,0.57656306,0.0,1.0,0.55810946,0.5805104,0.5899525,0.5649889,0.5741057,0.57304573,0.5384668,0.5816212,0.5055202,0.5808006,0.57258236,0.60087484,0.5928435,0.5635049,0.5500258,0.5582271,0.56808364,0.5718327,0.35003644,0.563491,0.59549004,0.5487177,0.5035164,0.54754287,0.44186747,0.53401613,0.5619993,0.56765085,0.50622827,0.5654545,0.4788194
Xiuqin_Lin,0.9597646,0.9464295,0.97526103,0.9162118,0.96199137,0.9527317,0.9587209,0.9730037,0.9710299,0.97230667,0.95929873,0.96246046,0.940326,0.89299005,0.84886616,0.95671445,0.9786792,0.9503759,0.9670421,0.0,0.9686547,0.9526232,0.940203,0.9526359,0.8950584,0.94884735,0.9441064,0.903956,0.84983194,0.9642188,0.96278185,0.9598838,0.9812369,0.97605234,0.9671689,0.9780455,0.9776386,0.97530186,0.9605069,0.95724654,0.8069705,0.93271166,0.97069603,0.9387268,0.9404119,0.9487263,0.93901414,0.976127,0.96774167,0.0,0.9592355,0.0,0.8396367,0.9607277,0.9184876,0.9690218,0.9576293,0.93127406,0.9605927,0.9801398,0.94225883,0.87651354,0.96714723,0.86810553,0.97346765,0.95152396,0.9745424,0.9379039,0.97583,0.77819794,0.96653754,0.9769341,0.9205517,0.941059,0.97427946,0.96594703,0.9586261,0.88353866,0.9666659,0.9310797,0.93457085,0.9566831,0.96404207,0.96435046,0.92275226,0.97289485,0.939786,0.8709727,0.9799615,0.94615346,0.0,0.9743797,0.9642169,0.0,0.55810946,1.0000001,0.9543108,0.9675196,0.9718107,0.9646204,0.9682964,0.93390405,0.97192246,0.938398,0.96765625,0.96631587,0.9642242,0.9706447,0.96737504,0.95813495,0.9559834,0.96786463,0.97271353,0.7035201,0.9545756,0.969393,0.963035,0.8753079,0.9737247,0.7402769,0.9619906,0.9532395,0.96896327,0.89528346,0.9774029,0.92390984
Quan_Yuan_0004,0.9800013,0.9605822,0.96764517,0.94065046,0.9508501,0.97270274,0.98328525,0.9711894,0.9784612,0.97181517,0.9812652,0.97597986,0.9368408,0.8918319,0.83784944,0.97565293,0.9726729,0.9767921,0.9763984,0.0,0.9500568,0.93864393,0.9706195,0.9625762,0.91873795,0.9395942,0.9311165,0.9328719,0.8260247,0.9658481,0.974606,0.9805896,0.97706485,0.9793562,0.96473414,0.97570187,0.9779515,0.97265047,0.98179114,0.96085924,0.789031,0.9397459,0.9855088,0.9311116,0.9660847,0.97176516,0.9585183,0.9729308,0.971698,0.0,0.9697681,0.0,0.81462324,0.9855201,0.874833,0.98036754,0.95744,0.96196723,0.9608315,0.97770864,0.96416515,0.8799709,0.98386455,0.83015645,0.97144324,0.9771917,0.985797,0.92875993,0.9785647,0.78916854,0.97755504,0.97053397,0.9423214,0.96866137,0.987166,0.9701939,0.9778319,0.90404296,0.97298986,0.9314425,0.97235465,0.9549033,0.97020924,0.9806377,0.9177044,0.9719908,0.933488,0.8911663,0.9786196,0.9751519,0.0,0.9712935,0.98501325,0.0,0.5805104,0.9543108,0.9999999,0.9579006,0.98700726,0.97551066,0.9834566,0.9393561,0.97031075,0.9270473,0.97850716,0.9567627,0.9573014,0.9798908,0.9749265,0.97872376,0.9513935,0.9857889,0.9809981,0.693237,0.9710083,0.9546004,0.9605052,0.8895487,0.9688567,0.7603512,0.9613745,0.9778562,0.9807873,0.89383173,0.9817046,0.90759623
MeiYu_Liang,0.962018,0.9474405,0.9814925,0.90130484,0.96907866,0.93204874,0.9471344,0.9663783,0.9555091,0.97347015,0.95105433,0.95002353,0.9587662,0.87246513,0.8463387,0.94954616,0.97799134,0.9342965,0.9652972,0.0,0.9810071,0.9398183,0.9332309,0.9462964,0.89497566,0.9489801,0.93676007,0.91837746,0.8355477,0.96414536,0.94429135,0.9528416,0.98508096,0.97073555,0.9761938,0.9784837,0.9732196,0.9715916,0.9530691,0.9604982,0.7801772,0.921949,0.96808964,0.9472652,0.93325555,0.93249345,0.9463745,0.9795743,0.9589894,0.0,0.9544352,0.0,0.80974096,0.94868624,0.8879287,0.9582237,0.96103805,0.9140923,0.97003406,0.9815471,0.93326503,0.8847199,0.9625155,0.8297127,0.96543485,0.952941,0.9694493,0.91172934,0.9750687,0.7780524,0.95946485,0.97119576,0.919024,0.9384216,0.9685074,0.95748854,0.96044147,0.88633716,0.9574675,0.94391334,0.9247436,0.95843065,0.96412516,0.9514452,0.9348275,0.96886796,0.9379476,0.86927646,0.97774965,0.9318065,0.0,0.9675477,0.9576026,0.0,0.5899525,0.9675196,0.9579006,1.0000001,0.9672286,0.96246064,0.95312476,0.91843826,0.96781886,0.93439245,0.9659621,0.9699584,0.9796533,0.9689225,0.95364594,0.9439013,0.9744155,0.9552276,0.969317,0.7143453,0.97224575,0.99296737,0.95785266,0.86522585,0.96641904,0.75485754,0.9464929,0.9534784,0.95616245,0.88693243,0.9667367,0.9226005
Jingyu_Wang_0001,0.98773795,0.9627384,0.9786408,0.95308155,0.9641584,0.98237836,0.98830485,0.97826856,0.99010473,0.98132825,0.98427063,0.9858728,0.9464314,0.9049976,0.84477425,0.9833936,0.98484224,0.98184806,0.98213017,0.0,0.96577245,0.9496399,0.9710452,0.974576,0.91705203,0.9497464,0.94898427,0.92675656,0.8380861,0.97614413,0.98215157,0.9849191,0.98576325,0.98984766,0.97308046,0.9863367,0.9883641,0.97907984,0.98946273,0.9667375,0.79776686,0.949863,0.9907288,0.94097507,0.9769237,0.979805,0.9622119,0.9815904,0.983559,0.0,0.981133,0.0,0.83221495,0.9893147,0.892972,0.99072874,0.96750975,0.9663256,0.97122866,0.987006,0.97016704,0.8945024,0.99354094,0.8401478,0.98270094,0.9824226,0.9930466,0.9443031,0.98773825,0.8059952,0.9888018,0.98086345,0.9459763,0.9737501,0.9991021,0.98248744,0.98196554,0.9015481,0.9810385,0.94714856,0.97047997,0.9616584,0.9787475,0.9894423,0.92901057,0.9797667,0.94391906,0.89006126,0.9910327,0.9787894,0.0,0.9787725,0.9924363,0.0,0.5649889,0.9718107,0.98700726,0.9672286,1.0,0.9757767,0.990306,0.9636694,0.9827548,0.9354,0.98905563,0.9677321,0.96690387,0.9857997,0.9868849,0.9854861,0.9626954,0.99268866,0.98888236,0.7065095,0.97333944,0.96697104,0.9747039,0.8872727,0.9758536,0.76637954,0.97381073,0.98626614,0.9879818,0.8946608,0.99142027,0.9252523
Xingquan_Zuo,0.9689929,0.967314,0.9742961,0.9169695,0.9654982,0.95830166,0.96968293,0.9723632,0.9720007,0.9788624,0.96860284,0.95883584,0.9495222,0.9032774,0.85569525,0.96310866,0.98165214,0.96136093,0.96776927,0.0,0.9549146,0.9603092,0.95270115,0.9553463,0.9231648,0.95594877,0.92640346,0.9357875,0.83740556,0.97443926,0.96851856,0.96781266,0.9767794,0.9832113,0.97364855,0.9794185,0.9794364,0.97938365,0.9647796,0.9679336,0.81938815,0.9371306,0.9775451,0.9377578,0.9470072,0.9593454,0.9609764,0.9812243,0.96104246,0.0,0.95947915,0.0,0.834571,0.97157973,0.8994848,0.9739329,0.96423775,0.93956566,0.9728373,0.9749545,0.95438063,0.8924248,0.9738187,0.86712337,0.972659,0.9628977,0.98051,0.9249268,0.97889656,0.7949451,0.9645799,0.97720206,0.94436646,0.9537046,0.9783997,0.9714576,0.97475654,0.90457886,0.969736,0.92874473,0.95066214,0.9663565,0.9638235,0.9637833,0.9324553,0.97893506,0.9313105,0.89941376,0.98196715,0.9572192,0.0,0.97580343,0.97186637,0.0,0.5741057,0.9646204,0.97551066,0.96246064,0.9757767,0.9999999,0.9731051,0.9275037,0.96761775,0.946898,0.9708968,0.9615002,0.958696,0.978116,0.96390265,0.9679477,0.9563519,0.97563976,0.9748881,0.7163138,0.97379404,0.9564839,0.96368295,0.8939626,0.97451544,0.72395575,0.954163,0.96469206,0.97415876,0.92604345,0.979366,0.9312179
Lanlan_Rui,0.9773916,0.95597464,0.9694317,0.95561683,0.95369047,0.9885277,0.9911656,0.9748491,0.9889067,0.9712204,0.9817024,0.98688555,0.9339205,0.8993836,0.8366305,0.9811665,0.9786813,0.98746085,0.97655785,0.0,0.95245826,0.9453668,0.9728397,0.96654725,0.9156714,0.9362385,0.9357463,0.91563994,0.8352945,0.9731562,0.98797435,0.9881918,0.97939295,0.9851273,0.96226954,0.97859406,0.984306,0.9741178,0.9852193,0.9598265,0.8021499,0.9394283,0.9882925,0.9314578,0.9772043,0.9834928,0.9532408,0.974543,0.981014,0.0,0.97433925,0.0,0.8332221,0.9962116,0.8968898,0.9861503,0.96052057,0.97820455,0.95680934,0.98198795,0.97167635,0.87953377,0.98927003,0.85398406,0.97726256,0.9743726,0.98890555,0.94216204,0.9822445,0.79316205,0.98692596,0.9776565,0.9448052,0.9711306,0.99204934,0.9799091,0.97369784,0.89058197,0.9807774,0.9329754,0.973681,0.9547062,0.9717649,0.9884845,0.9059979,0.9762329,0.9317075,0.8946466,0.9851847,0.98555505,0.0,0.97606784,0.988535,0.0,0.57304573,0.9682964,0.9834566,0.95312476,0.990306,0.9731051,0.9999998,0.9558317,0.9787819,0.9280045,0.9814216,0.9568578,0.958252,0.98172927,0.980256,0.9891937,0.946198,0.99670535,0.9857868,0.69522965,0.9568798,0.95561695,0.97078806,0.8836251,0.97447574,0.7459565,0.9726999,0.97682303,0.9878752,0.9023492,0.99187416,0.91928214
Lejian_Zhang,0.95736635,0.91633964,0.93460304,0.9376511,0.9141501,0.9508373,0.959225,0.94335884,0.95337266,0.93526244,0.94421357,0.9560673,0.901725,0.8499637,0.80233675,0.9516358,0.94443864,0.9542738,0.9435415,0.0,0.9206037,0.8899048,0.94777286,0.9437357,0.895608,0.90562886,0.9192529,0.8939364,0.7978,0.92883575,0.9529208,0.9482507,0.94289863,0.94687057,0.9266671,0.94380623,0.95160604,0.926566,0.96434665,0.9136409,0.7603656,0.9150598,0.9514987,0.91164315,0.9528077,0.95298815,0.91828525,0.9299296,0.9431575,0.0,0.9570966,0.0,0.7920558,0.9553838,0.8471411,0.9539307,0.91089493,0.9345308,0.9214985,0.9491086,0.9345704,0.87840563,0.96342033,0.79706097,0.944877,0.95384425,0.9548549,0.9024077,0.9481407,0.80608606,0.96165377,0.92961824,0.9043263,0.92962795,0.9619231,0.94021696,0.9381059,0.8578879,0.937258,0.9003401,0.943749,0.90527207,0.94310313,0.9594866,0.8791643,0.93464124,0.91338235,0.8417096,0.9533223,0.95145845,0.0,0.94263047,0.96337014,0.0,0.5384668,0.93390405,0.9393561,0.91843826,0.9636694,0.9275037,0.9558317,1.0,0.94854045,0.8862464,0.9618553,0.92779654,0.91657346,0.9398589,0.9587456,0.9522231,0.91560304,0.95838153,0.9484916,0.66882414,0.92533386,0.9222237,0.9424782,0.8630977,0.9411166,0.72894317,0.9314455,0.9528079,0.943987,0.8311588,0.9493432,0.8812844
Zhongbao_Zhang,0.9721764,0.94951606,0.9726547,0.9363406,0.957898,0.9692911,0.9743352,0.9647636,0.9734098,0.96742326,0.9658973,0.9733829,0.9506214,0.8938697,0.84493756,0.9687364,0.9785591,0.9671777,0.970168,0.0,0.96756923,0.9441908,0.95374614,0.9578014,0.9120057,0.933758,0.9376595,0.90913665,0.82361436,0.9673943,0.9724179,0.9749386,0.9857677,0.9788486,0.96958345,0.98234475,0.97426426,0.96709096,0.97445136,0.95143825,0.7962133,0.9264517,0.98030055,0.93632084,0.96493673,0.9676787,0.9462921,0.97411335,0.9737204,0.0,0.9619699,0.0,0.82469743,0.97530377,0.88835007,0.9753198,0.9561183,0.94733584,0.9601869,0.9868914,0.9566654,0.8813804,0.979776,0.8532538,0.96477747,0.96521693,0.98131496,0.9227396,0.9751146,0.7698145,0.9789029,0.9836856,0.9192433,0.956607,0.9830742,0.9743613,0.967004,0.87714803,0.9701942,0.9319602,0.95073336,0.94783527,0.9630331,0.97577834,0.9208172,0.9675176,0.93575704,0.87614787,0.9816268,0.964789,0.0,0.96526414,0.9765847,0.0,0.5816212,0.97192246,0.97031075,0.96781886,0.9827548,0.96761775,0.9787819,0.94854045,0.9999999,0.9258925,0.97575754,0.9610003,0.9616497,0.97429794,0.9750675,0.9717028,0.96327287,0.9806504,0.97395283,0.6885782,0.9576788,0.97441673,0.9597457,0.8693533,0.96577716,0.7511272,0.9700338,0.96718955,0.9781457,0.88604516,0.978996,0.9188237
Xiaoru_Wang,0.9337659,0.92709535,0.9476626,0.8924174,0.92420936,0.91993546,0.929326,0.9305451,0.9309881,0.95039266,0.92569655,0.9172066,0.9184191,0.87156796,0.84094596,0.9163465,0.9432778,0.9220789,0.9211251,0.0,0.9272288,0.93382996,0.9100633,0.92295593,0.8759222,0.9357691,0.90147126,0.8820487,0.86250436,0.9355568,0.9311695,0.93154556,0.942979,0.95176905,0.9457243,0.9415834,0.937904,0.9414073,0.9189169,0.9372543,0.7934824,0.8875057,0.9297393,0.89033246,0.90908676,0.9178399,0.9281284,0.9553141,0.91948736,0.0,0.91931987,0.0,0.8166725,0.92346907,0.8698722,0.9328685,0.9470481,0.887346,0.95195496,0.9355638,0.9336629,0.87727636,0.9332316,0.8165264,0.93765056,0.9299302,0.9398341,0.9020631,0.9436265,0.7745087,0.92774326,0.93212783,0.92011833,0.91537577,0.93910027,0.93659496,0.9380397,0.8719397,0.94542503,0.91027117,0.90727663,0.93778616,0.9256592,0.9230004,0.90407073,0.9377626,0.88948566,0.85419595,0.9435572,0.917941,0.0,0.93568873,0.9267321,0.0,0.5055202,0.938398,0.9270473,0.93439245,0.9354,0.946898,0.9280045,0.8862464,0.9258925,1.0,0.92963874,0.92879206,0.92965007,0.9324494,0.9144572,0.934334,0.93757606,0.93508065,0.93942064,0.7220329,0.945653,0.9243388,0.9259946,0.85922927,0.9340781,0.6840718,0.91585475,0.92699754,0.9408126,0.8838943,0.9392285,0.89778876
Zhonghong_Ou,0.99027044,0.9648161,0.9805063,0.9490231,0.9648515,0.96814454,0.9826465,0.97806764,0.98194855,0.9809848,0.97837746,0.9827835,0.94709957,0.8845672,0.84789586,0.9848875,0.98427105,0.9753944,0.9799441,0.0,0.9635665,0.93903816,0.97693515,0.9721868,0.9207033,0.94998676,0.94206905,0.93776673,0.8342882,0.96776384,0.9766264,0.98121905,0.9815004,0.9827077,0.9747679,0.98004335,0.98634887,0.97914636,0.98496836,0.96403354,0.78696173,0.9483841,0.9897391,0.9612949,0.966626,0.9772484,0.9622075,0.97489357,0.9725618,0.0,0.98057234,0.0,0.8249928,0.98288167,0.8872357,0.98740745,0.9571795,0.95825934,0.96627086,0.9839106,0.96091324,0.90195775,0.9918547,0.8208543,0.9830682,0.9817661,0.99102426,0.931263,0.9885011,0.81366557,0.9824443,0.9736687,0.94489455,0.9583827,0.98969537,0.9716915,0.97933924,0.8957241,0.97069335,0.9356185,0.96538913,0.95876366,0.9768349,0.9843923,0.9276578,0.9763865,0.96047467,0.88024706,0.9911674,0.9717144,0.0,0.97952473,0.9871495,0.0,0.5808006,0.96765625,0.97850716,0.9659621,0.98905563,0.9708968,0.9814216,0.9618553,0.97575754,0.92963874,0.9999999,0.97283465,0.96140856,0.9834453,0.9843378,0.97899157,0.9594165,0.98504996,0.9880286,0.7240738,0.9711451,0.9663219,0.9701592,0.9087868,0.97834104,0.7590355,0.96398246,0.9857116,0.9755407,0.8850599,0.9843742,0.91358685
Wen-Jun_Hou,0.9683196,0.95535916,0.97658575,0.9056673,0.9701313,0.93332165,0.9514132,0.96874857,0.9572945,0.97993475,0.95212364,0.95012605,0.95044863,0.8803738,0.87283593,0.9579458,0.97861016,0.9402643,0.95553136,0.0,0.96840876,0.9374106,0.9388736,0.96409833,0.90386784,0.9575838,0.9559699,0.92616224,0.8224511,0.9643151,0.94740236,0.95608115,0.9746183,0.97006726,0.974444,0.97200006,0.97479594,0.97330964,0.95629126,0.9640891,0.7978189,0.93447095,0.969606,0.9703692,0.93199146,0.94220436,0.9533678,0.974687,0.9555136,0.0,0.96101135,0.0,0.8354323,0.9524658,0.89681846,0.9615385,0.95593107,0.91846806,0.9700744,0.97314715,0.93592596,0.91252244,0.9665374,0.83026326,0.96953356,0.9535462,0.97335577,0.91776145,0.9812003,0.8061752,0.95966417,0.96622753,0.9279612,0.93769324,0.96924794,0.9564465,0.9652891,0.89250046,0.95659775,0.9302972,0.9300659,0.9612054,0.9698925,0.95266515,0.9566487,0.96801126,0.95187175,0.8809282,0.97969913,0.93562573,0.0,0.970471,0.9600507,0.0,0.57258236,0.96631587,0.9567627,0.9699584,0.9677321,0.9615002,0.9568578,0.92779654,0.9610003,0.92879206,0.97283465,1.0,0.961991,0.96933514,0.95828557,0.94976294,0.9647805,0.9567986,0.9739879,0.7280099,0.9721704,0.96165514,0.9644163,0.9030081,0.96793723,0.78064984,0.9475786,0.9579081,0.9545321,0.8869068,0.967715,0.9193798
Lirong_Qiu,0.9576467,0.9410549,0.97382724,0.9040992,0.9676657,0.9388342,0.9493302,0.9618758,0.96079195,0.96848035,0.95011836,0.9563464,0.95196813,0.87268096,0.8402183,0.9507275,0.9736356,0.9375874,0.9658628,0.0,0.9769774,0.94122124,0.9381264,0.94795024,0.8936193,0.944065,0.93176883,0.9044982,0.82327706,0.95951813,0.94872886,0.9575143,0.9802207,0.9686222,0.9663193,0.975883,0.97155285,0.96390295,0.95446604,0.9553354,0.79185206,0.92600447,0.9694122,0.94350666,0.9309531,0.938157,0.9409291,0.9736809,0.957615,0.0,0.95228696,0.0,0.81776506,0.9539216,0.8917099,0.9567064,0.9573677,0.91688347,0.96152467,0.9795442,0.9332815,0.8657094,0.9613302,0.83214396,0.96583337,0.94494045,0.96823066,0.91544574,0.9718474,0.77272725,0.96245474,0.970092,0.91583556,0.9402671,0.96971536,0.95856965,0.95368326,0.8757644,0.9540069,0.9464325,0.9269046,0.9542357,0.97357714,0.95483327,0.9277338,0.9606973,0.9329437,0.8609855,0.97427654,0.9386391,0.0,0.96202666,0.9593196,0.0,0.60087484,0.9642242,0.9573014,0.9796533,0.96690387,0.958696,0.958252,0.91657346,0.9616497,0.92965007,0.96140856,0.961991,1.0000001,0.9692878,0.9497881,0.947149,0.96125776,0.9576853,0.9666165,0.69356465,0.95787585,0.97601974,0.96650803,0.8562585,0.9584753,0.7716843,0.93759435,0.9532327,0.9585432,0.8847902,0.96666294,0.90867865
Qibo_Sun,0.97817504,0.9552257,0.98095334,0.92644185,0.9740734,0.9669323,0.9770516,0.9738045,0.9787724,0.98079324,0.97438765,0.97824746,0.9460931,0.89146155,0.8520065,0.9759085,0.9852058,0.9678638,0.97688466,0.0,0.9667962,0.9444789,0.9636354,0.9584253,0.91275615,0.9472174,0.9402407,0.9278939,0.82809293,0.9702773,0.97222453,0.9805813,0.982423,0.9854204,0.9735497,0.97927976,0.98575616,0.9827207,0.9783021,0.96549106,0.7981131,0.9446274,0.9958034,0.9548685,0.9557107,0.9674706,0.9574222,0.9780713,0.977841,0.0,0.97561127,0.0,0.8142724,0.9805698,0.8866779,0.985068,0.95599383,0.95128095,0.96508944,0.9837441,0.9565292,0.8773104,0.9810921,0.83657384,0.98043096,0.9706573,0.98798144,0.92651314,0.98725075,0.78664094,0.97875303,0.98062485,0.9413939,0.96452457,0.9868674,0.97511965,0.97149765,0.8920294,0.9701954,0.93224245,0.9545475,0.9617301,0.9764085,0.98028994,0.9256208,0.97337586,0.95408,0.88713235,0.98895717,0.96571445,0.0,0.97598565,0.9825748,0.0,0.5928435,0.9706447,0.9798908,0.9689225,0.9857997,0.978116,0.98172927,0.9398589,0.97429794,0.9324494,0.9834453,0.96933514,0.9692878,0.9999999,0.9761457,0.9748805,0.95492804,0.98291355,0.9864804,0.7050671,0.96974623,0.9669485,0.97291553,0.8941274,0.97324073,0.78638464,0.9597169,0.974429,0.9788863,0.895788,0.98379976,0.90974325
Hongbo_Wang_0001,0.98041964,0.9549941,0.9663482,0.94683033,0.94771445,0.972889,0.9803641,0.97401524,0.98173237,0.96905667,0.9738807,0.98154175,0.9306632,0.89543563,0.83275425,0.97474045,0.97309667,0.97567326,0.9763886,0.0,0.9509585,0.93595076,0.9669007,0.96281266,0.90513843,0.9351349,0.94291073,0.91435945,0.8273505,0.95911646,0.9771462,0.9773982,0.97242606,0.9751254,0.95434815,0.9722903,0.9812621,0.9690835,0.983208,0.9486375,0.7987317,0.9397282,0.9846522,0.94059944,0.97149664,0.9745441,0.9477575,0.9644388,0.9760147,0.0,0.973911,0.0,0.82378066,0.9800981,0.8828333,0.98636425,0.9480563,0.9615693,0.9512174,0.9751412,0.95665556,0.88450354,0.98199266,0.8348453,0.9750589,0.97059846,0.98413724,0.9356846,0.97707117,0.7950879,0.9805909,0.9700667,0.9252022,0.95749235,0.98596716,0.9684236,0.970147,0.8821816,0.96976286,0.9254116,0.962524,0.9448643,0.96780455,0.98568904,0.9084082,0.9719386,0.943869,0.87257785,0.9812761,0.9724457,0.0,0.9726707,0.98569566,0.0,0.5635049,0.96737504,0.9749265,0.95364594,0.9868849,0.96390265,0.980256,0.9587456,0.9750675,0.9144572,0.9843378,0.95828557,0.9497881,0.9761457,0.9999999,0.9774975,0.94289917,0.98303723,0.9794454,0.6992954,0.9546279,0.9558257,0.9634839,0.8829108,0.97135115,0.76275164,0.9626465,0.9753091,0.97685415,0.8852751,0.9804096,0.90618783
Ying_Wang_0002,0.98041266,0.9554393,0.9653529,0.9750879,0.9401295,0.9860972,0.99468267,0.96810055,0.9861021,0.9691572,0.97710615,0.98283315,0.92574495,0.90173626,0.83835226,0.9789152,0.9711215,0.99290526,0.9677654,0.0,0.94327784,0.94153476,0.97527885,0.96465236,0.91266704,0.9328848,0.93752456,0.90959615,0.84072316,0.9673312,0.9880431,0.9937088,0.9698891,0.98038924,0.95570374,0.9696232,0.976745,0.9657903,0.98520297,0.9538305,0.8033203,0.93300647,0.9816927,0.9225946,0.9806781,0.99331695,0.9555369,0.97365546,0.9766528,0.0,0.97243756,0.0,0.8247802,0.9893282,0.89184994,0.9856372,0.95954496,0.9724003,0.9573788,0.97193575,0.9898592,0.88955975,0.98475397,0.83699065,0.973303,0.9746748,0.98723,0.93933046,0.977189,0.80816185,0.9888219,0.96618235,0.94767815,0.9649403,0.9873208,0.97708625,0.97515446,0.8913825,0.9867665,0.9295787,0.9717014,0.9492536,0.9656907,0.98688287,0.9054076,0.96768117,0.9295454,0.9052277,0.979438,0.9919793,0.0,0.970466,0.98847663,0.0,0.5500258,0.95813495,0.97872376,0.9439013,0.9854861,0.9679477,0.9891937,0.9522231,0.9717028,0.934334,0.97899157,0.94976294,0.947149,0.9748805,0.9774975,1.0000001,0.94113886,0.99357146,0.9807096,0.70257527,0.95482785,0.94500244,0.96126795,0.89055115,0.96780723,0.73789126,0.9648,0.97903615,0.98573345,0.8945384,0.98417014,0.9094762
